timestamp_ms,rel_timestamp_ms,accel_x,accel_y,accel_z,label
1790088976547,9731,0.9218,9.5982,1.1228,Standing Still
1790088976570,9754,0.9302,9.6227,1.0463,Standing Still
1790088976589,9773,0.9541,9.6891,1.0923,Standing Still
1790088976610,9794,0.9667,9.7101,1.1856,Standing Still
1790088976631,9815,0.9314,9.6796,1.1372,Standing Still
1790088976653,9837,0.9362,9.6479,1.1276,Standing Still
1790088976674,9858,0.9601,9.6323,1.1994,Standing Still
1790088976696,9880,0.9380,9.6323,1.2365,Standing Still
1790088976716,9900,0.9637,9.6162,1.1498,Standing Still
1790088976738,9922,0.9906,9.6066,1.1402,Standing Still
1790088976759,9943,0.9775,9.6078,1.1868,Standing Still
1790088976781,9965,0.9607,9.6395,1.1569,Standing Still
1790088976800,9984,0.9775,9.7083,1.1689,Standing Still
1790088976823,10007,1.0050,9.6844,1.1952,Standing Still
1790088976845,10029,1.0205,9.6419,1.1438,Standing Still
1790088976865,10049,0.9990,9.5886,1.0756,Standing Still
1790088976886,10070,0.9829,9.5964,1.0834,Standing Still
1790088976906,10090,0.9829,9.6156,1.1408,Standing Still
1790088976928,10112,1.0116,9.5916,1.1276,Standing Still
1790088976949,10133,1.0289,9.6000,1.1085,Standing Still
1790088976971,10155,1.0415,9.6383,1.1133,Standing Still
1790088976992,10176,1.0271,9.6383,1.1282,Standing Still
1790088977013,10197,1.0050,9.6275,1.0929,Standing Still
1790088977034,10218,0.9966,9.5868,1.1354,Standing Still
1790088977055,10239,0.9619,9.6634,1.1276,Standing Still
1790088977077,10261,1.0510,9.6544,1.0995,Standing Still
1790088977097,10281,1.0271,9.5809,1.1486,Standing Still
1790088977119,10303,0.8518,9.5779,1.1486,Standing Still
1790088977141,10325,0.8728,9.7053,1.1378,Standing Still
1790088977161,10345,0.9894,9.7400,1.1785,Standing Still
1790088977183,10367,0.9775,9.6491,1.2317,Standing Still
1790088977203,10387,0.9159,9.5886,1.1803,Standing Still
1790088977225,10409,0.9075,9.6353,1.1533,Standing Still
1790088977247,10431,0.9428,9.6766,1.2144,Standing Still
1790088977269,10453,0.9667,9.6688,1.1994,Standing Still
1790088977290,10474,0.9033,9.6544,1.1360,Standing Still
1790088977310,10494,0.9105,9.6305,1.1946,Standing Still
1790088977332,10516,0.9302,9.6036,1.1785,Standing Still
1790088977352,10536,0.9236,9.6048,1.1563,Standing Still
1790088977373,10557,0.9218,9.6084,1.1073,Standing Still
1790088977394,10578,0.9535,9.6323,1.1198,Standing Still
1790088977415,10599,0.9571,9.6353,1.1456,Standing Still
1790088977436,10620,0.9553,9.6401,1.1486,Standing Still
1790088977459,10643,0.9416,9.6162,1.1545,Standing Still
1790088977478,10662,0.9398,9.5964,1.1306,Standing Still
1790088977500,10684,0.9685,9.5845,1.1151,Standing Still
1790088977523,10707,0.9775,9.6347,1.1186,Standing Still
1790088977543,10727,0.9846,9.6873,1.1689,Standing Still
1790088977565,10749,0.9505,9.6706,1.1474,Standing Still
1790088977586,10770,0.9398,9.6162,1.1593,Standing Still
1790088977606,10790,0.9559,9.5892,1.1689,Standing Still
1790088977626,10810,0.9775,9.6078,1.1791,Standing Still
1790088977649,10833,0.9667,9.6096,1.1707,Standing Still
1790088977670,10854,0.9870,9.6275,1.1330,Standing Still
1790088977692,10876,0.9679,9.6610,1.1420,Standing Still
1790088977712,10896,0.9350,9.7388,1.1312,Standing Still
1790088977734,10918,0.9870,9.6826,1.1438,Standing Still
1790088977753,10937,0.9559,9.5486,1.1450,Standing Still
1790088977777,10961,0.8489,9.5492,1.1330,Standing Still
1790088977796,10980,0.9302,9.6371,1.1456,Standing Still
1790088977820,11004,1.0098,9.6592,1.2024,Standing Still
1790088977839,11023,0.9685,9.6449,1.2012,Standing Still
1790088977860,11044,0.9601,9.6180,1.1198,Standing Still
1790088977881,11065,1.0110,9.6538,1.1342,Standing Still
1790088977904,11088,1.0128,9.6802,1.1707,Standing Still
1790088977923,11107,0.9631,9.6909,1.1282,Standing Still
1790088977947,11131,0.9153,9.6317,1.0804,Standing Still
1790088977966,11150,0.9655,9.5665,1.1390,Standing Still
1790088977989,11173,0.9601,9.5940,1.1581,Standing Still
1790088978010,11194,0.9284,9.6066,1.1372,Standing Still
1790088978030,11214,0.9655,9.6156,1.0660,Standing Still
1790088978051,11235,1.0158,9.6239,1.0756,Standing Still
1790088978071,11255,0.9745,9.6622,1.1246,Standing Still
1790088978094,11278,0.9188,9.6509,1.1533,Standing Still
1790088978115,11299,0.9332,9.6174,1.1372,Standing Still
1790088978137,11321,0.9733,9.5892,1.1264,Standing Still
1790088978155,11339,0.9799,9.6317,1.1085,Standing Still
1790088978178,11362,0.9607,9.6826,1.1210,Standing Still
1790088978198,11382,0.9380,9.6670,1.1246,Standing Still
1790088978221,11405,0.9523,9.6257,1.1043,Standing Still
1790088978241,11425,0.9751,9.6030,1.1043,Standing Still
1790088978263,11447,0.9697,9.6132,1.0851,Standing Still
1790088978283,11467,0.9440,9.6604,1.1228,Standing Still
1790088978305,11489,0.9302,9.6467,1.1503,Standing Still
1790088978326,11510,0.9571,9.6323,1.0834,Standing Still
1790088978348,11532,1.0134,9.6000,1.1055,Standing Still
1790088978370,11554,0.9559,9.6604,1.1091,Standing Still
1790088978390,11574,0.9601,9.7214,1.0606,Standing Still
1790088978411,11595,1.0002,9.6251,1.1169,Standing Still
1790088978432,11616,0.8602,9.5617,1.1330,Standing Still
1790088978455,11639,0.8740,9.6084,1.1025,Standing Still
1790088978474,11658,0.9876,9.6891,1.1037,Standing Still
1790088978496,11680,0.9876,9.6156,1.1994,Standing Still
1790088978515,11699,0.9284,9.5940,1.0947,Standing Still
1790088978539,11723,0.9583,9.6305,1.0708,Standing Still
1790088978559,11743,0.9858,9.6927,1.1791,Standing Still
1790088978580,11764,0.9775,9.6778,1.1593,Standing Still
1790088978602,11786,0.9314,9.6592,1.0804,Standing Still
1790088978622,11806,0.9302,9.6317,1.0720,Standing Still
1790088978643,11827,0.9894,9.6060,1.1198,Standing Still
1790088978671,11855,0.9368,9.6299,1.1091,Standing Still
1790088978686,11870,0.9153,9.6395,1.1037,Standing Still
1790088978707,11891,0.9416,9.6401,1.0786,Standing Still
1790088978729,11913,0.9697,9.6413,1.1276,Standing Still
1790088978750,11934,0.9823,9.6413,1.1402,Standing Still
1790088978771,11955,0.9840,9.6395,1.1055,Standing Still
1790088978793,11977,0.9715,9.6401,1.0546,Standing Still
1790088978813,11997,0.9733,9.6239,1.0576,Standing Still
1790088978835,12019,0.9799,9.6251,1.0624,Standing Still
1790088978855,12039,0.9505,9.6239,1.0540,Standing Still
1790088978876,12060,0.9458,9.6209,1.0720,Standing Still
1790088978899,12083,0.9601,9.6180,1.0893,Standing Still
1790088978918,12102,0.9679,9.6203,1.1103,Standing Still
1790088978941,12125,0.9553,9.6299,1.0959,Standing Still
1790088978962,12146,0.9589,9.6586,1.0989,Standing Still
1790088978982,12166,0.9733,9.6479,1.1073,Standing Still
1790088979004,12188,0.9954,9.6479,1.0516,Standing Still
1790088979026,12210,0.9858,9.6227,1.1246,Standing Still
1790088979045,12229,0.9248,9.6221,1.1115,Standing Still
1790088979068,12252,0.9631,9.6191,1.0373,Standing Still
1790088979090,12274,1.0020,9.5300,1.1180,Standing Still
1790088979111,12295,0.8794,9.5886,1.2012,Standing Still
1790088979131,12315,0.8776,9.7137,1.0893,Standing Still
1790088979153,12337,0.9685,9.6317,1.1163,Standing Still
1790088979173,12357,0.9775,9.5617,1.1372,Standing Still
1790088979194,12378,0.9751,9.6078,1.1312,Standing Still
1790088979216,12400,0.9811,9.6861,1.1743,Standing Still
1790088979237,12421,0.9894,9.6670,1.1737,Standing Still
1790088979259,12443,1.0271,9.6317,1.1091,Standing Still
1790088979279,12463,0.9972,9.6060,1.1186,Standing Still
1790088979299,12483,0.9685,9.5677,1.1737,Standing Still
1790088979321,12505,0.9583,9.5653,1.2138,Standing Still
1790088979342,12526,0.9505,9.6126,1.2078,Standing Still
1790088979363,12547,0.9823,9.6078,1.1067,Standing Still
1790088979386,12570,1.0164,9.5988,1.1468,Standing Still
1790088979406,12590,1.0289,9.6305,1.1886,Standing Still
1790088979429,12613,1.0062,9.6730,1.1761,Standing Still
1790088979449,12633,0.9858,9.6526,1.1677,Standing Still
1790088979471,12655,0.9846,9.6239,1.1515,Standing Still
1790088979491,12675,0.9906,9.6036,1.1599,Standing Still
1790088979512,12696,1.0020,9.6048,1.1761,Standing Still
1790088979533,12717,0.9775,9.6305,1.1952,Standing Still
1790088979554,12738,0.9553,9.6509,1.2090,Standing Still
1790088979576,12760,0.9541,9.6562,1.1976,Standing Still
1790088979596,12780,0.9954,9.6269,1.1868,Standing Still
1790088979619,12803,0.9924,9.6227,1.1737,Standing Still
1790088979639,12823,0.9870,9.6305,1.1838,Standing Still
1790088979661,12845,0.9906,9.6538,1.1868,Standing Still
1790088979681,12865,0.9685,9.6652,1.1659,Standing Still
1790088979703,12887,1.0032,9.6191,1.2221,Standing Still
1790088979724,12908,0.9840,9.6365,1.2048,Standing Still
1790088979746,12930,1.0110,9.6640,1.1551,Standing Still
1790088979767,12951,1.0606,9.5964,1.2473,Standing Still
1790088979790,12974,0.9296,9.5510,1.2096,Standing Still
1790088979810,12994,0.8776,9.6060,1.1880,Standing Still
1790088979829,13013,0.9751,9.6814,1.2144,Standing Still
1790088979854,13038,1.0319,9.6251,1.2730,Standing Still
1790088979872,13056,0.9858,9.5773,1.2395,Standing Still
1790088979894,13078,0.9870,9.5779,1.1503,Standing Still
1790088979913,13097,1.0068,9.6401,1.1569,Standing Still
1790088979938,13122,1.0175,9.6897,1.2365,Standing Still
1790088979957,13141,1.0229,9.6431,1.2126,Standing Still
1790088979979,13163,0.9846,9.6275,1.1306,Standing Still
1790088979999,13183,1.0164,9.6000,1.2108,Standing Still
1790088980021,13205,0.9823,9.5874,1.2443,Standing Still
1790088980042,13226,0.9553,9.5922,1.2317,Standing Still
1790088980063,13247,0.9811,9.6227,1.1641,Standing Still
1790088980083,13267,1.0068,9.6144,1.1743,Standing Still
1790088980106,13290,1.0098,9.6371,1.2024,Standing Still
1790088980126,13310,1.0050,9.6347,1.2329,Standing Still
1790088980148,13332,0.9775,9.6114,1.2233,Standing Still
1790088980170,13354,0.9553,9.5677,1.2000,Standing Still
1790088980189,13373,0.9829,9.5892,1.1677,Standing Still
1790088980211,13395,1.0164,9.6317,1.2173,Standing Still
1790088980232,13416,1.0397,9.6096,1.2233,Standing Still
1790088980255,13439,1.0493,9.6191,1.2096,Standing Still
1790088980275,13459,1.0349,9.5988,1.2144,Standing Still
1790088980299,13483,1.0510,9.5916,1.1946,Standing Still
1790088980318,13502,1.0403,9.6323,1.2479,Standing Still
1790088980339,13523,0.9984,9.6700,1.2742,Standing Still
1790088980360,13544,1.0223,9.6544,1.2508,Standing Still
1790088980382,13566,1.0445,9.6401,1.1647,Standing Still
1790088980402,13586,1.0415,9.6257,1.2461,Standing Still
1790088980423,13607,0.9936,9.6191,1.2826,Standing Still
1790088980444,13628,1.0181,9.6371,1.2030,Standing Still
1790088980465,13649,1.0804,9.5827,1.2646,Standing Still
1790088980487,13671,0.9775,9.5390,1.2664,Standing Still
1790088980508,13692,0.9176,9.5916,1.2395,Standing Still
1790088980529,13713,1.0181,9.6586,1.2203,Standing Still
1790088980551,13735,1.0612,9.6353,1.2903,Standing Still
1790088980573,13757,0.9846,9.6012,1.2221,Standing Still
1790088980592,13776,0.9990,9.5868,1.1611,Standing Still
1790088980614,13798,1.0588,9.6526,1.2861,Standing Still
1790088980635,13819,1.0875,9.6736,1.2120,Standing Still
1790088980659,13843,1.0403,9.6538,1.1551,Standing Still
1790088980677,13861,0.9811,9.6096,1.2168,Standing Still
1790088980699,13883,1.0080,9.5444,1.2520,Standing Still
1790088980719,13903,0.9954,9.5414,1.2090,Standing Still
1790088980743,13927,0.9583,9.5868,1.2281,Standing Still
1790088980764,13948,0.9745,9.6251,1.1617,Standing Still
1790088980783,13967,1.0241,9.6670,1.1755,Standing Still
1790088980804,13988,1.0223,9.6395,1.2144,Standing Still
1790088980826,14010,1.0158,9.6036,1.1952,Standing Still
1790088980846,14030,1.0164,9.6126,1.1809,Standing Still
1790088980869,14053,1.0134,9.6335,1.1868,Standing Still
1790088980889,14073,0.9876,9.6078,1.2030,Standing Still
1790088980912,14096,0.9751,9.5940,1.2191,Standing Still
1790088980932,14116,0.9781,9.6156,1.2215,Standing Still
1790088980954,14138,0.9966,9.6371,1.2431,Standing Still
1790088980973,14157,1.0193,9.6383,1.2269,Standing Still
1790088980996,14180,1.0355,9.6413,1.1563,Standing Still
1790088981016,14200,1.0493,9.6353,1.1695,Standing Still
1790088981037,14221,1.0229,9.6078,1.2221,Standing Still
1790088981058,14242,1.0116,9.5892,1.2191,Standing Still
1790088981078,14262,1.0271,9.5970,1.2144,Standing Still
1790088981103,14287,1.0253,9.6305,1.1390,Standing Still
1790088981121,14305,1.0415,9.6209,1.1952,Standing Still
1790088981143,14327,1.0134,9.6395,1.2263,Standing Still
1790088981164,14348,1.0319,9.6706,1.1521,Standing Still
1790088981185,14369,1.0564,9.5839,1.2048,Standing Still
1790088981206,14390,0.9685,9.5414,1.2586,Standing Still
1790088981228,14412,0.9745,9.6335,1.1785,Standing Still
1790088981249,14433,1.0654,9.6921,1.2012,Standing Still
1790088981271,14455,1.0469,9.6287,1.3005,Standing Still
1790088981291,14475,1.0349,9.5892,1.1994,Standing Still
1790088981313,14497,1.0516,9.6078,1.1503,Standing Still
1790088981334,14518,1.0612,9.6682,1.2221,Standing Still
1790088981354,14538,1.0738,9.6461,1.2335,Standing Still
1790088981377,14561,1.0158,9.6203,1.1838,Standing Still
1790088981396,14580,0.9924,9.5874,1.1659,Standing Still
1790088981419,14603,1.0271,9.5533,1.2287,Standing Still
1790088981439,14623,1.0032,9.5683,1.2215,Standing Still
1790088981461,14645,0.9829,9.6323,1.1952,Standing Still
1790088981483,14667,0.9888,9.6461,1.1928,Standing Still
1790088981503,14687,1.0241,9.6180,1.2239,Standing Still
1790088981523,14707,1.0146,9.5970,1.2251,Standing Still
1790088981547,14731,0.9936,9.5839,1.1803,Standing Still
1790088981567,14751,1.0020,9.5779,1.1946,Standing Still
1790088981588,14772,1.0271,9.5821,1.2108,Standing Still
1790088981611,14795,1.0355,9.5982,1.2126,Standing Still
1790088981630,14814,1.0002,9.6162,1.2377,Standing Still
1790088981653,14837,0.9894,9.6018,1.2263,Standing Still
1790088981672,14856,1.0128,9.5725,1.1791,Standing Still
1790088981695,14879,1.0337,9.5683,1.1868,Standing Still
1790088981714,14898,1.0068,9.5874,1.2251,Standing Still
1790088981737,14921,0.9906,9.5773,1.2144,Standing Still
1790088981756,14940,1.0098,9.5874,1.2048,Standing Still
1790088981779,14963,1.0528,9.6305,1.2173,Standing Still
1790088981799,14983,1.0271,9.6317,1.1737,Standing Still
1790088981823,15007,1.0397,9.5797,1.2461,Standing Still
1790088981843,15027,1.0020,9.6018,1.2173,Standing Still
1790088981863,15047,1.0307,9.6891,1.1665,Standing Still
1790088981884,15068,1.0995,9.6652,1.2574,Standing Still
1790088981908,15092,0.9990,9.5701,1.2670,Standing Still
1790088981926,15110,0.9488,9.6209,1.1629,Standing Still
1790088981949,15133,1.0271,9.6736,1.1551,Standing Still
1790088981969,15153,1.0546,9.5934,1.2796,Standing Still
1790088981991,15175,1.0116,9.5456,1.2072,Standing Still
1790088982013,15197,1.0032,9.5874,1.1474,Standing Still
1790088982034,15218,1.0433,9.6509,1.2203,Standing Still
1790088982055,15239,1.0397,9.6718,1.2395,Standing Still
1790088982073,15257,1.0421,9.6586,1.1898,Standing Still
1790088982097,15281,1.0164,9.6431,1.1593,Standing Still
1790088982116,15300,1.0158,9.5904,1.2347,Standing Still
1790088982138,15322,0.9829,9.5665,1.2538,Standing Still
1790088982160,15344,0.9840,9.5964,1.2030,Standing Still
1790088982180,15364,1.0319,9.6144,1.1689,Standing Still
1790088982204,15388,1.0481,9.6269,1.2078,Standing Still
1790088982223,15407,1.0367,9.6395,1.2347,Standing Still
1790088982244,15428,1.0175,9.6305,1.2335,Standing Still
1790088982266,15450,1.0277,9.5821,1.1982,Standing Still
1790088982288,15472,1.0325,9.5874,1.1880,Standing Still
1790088982309,15493,1.0158,9.6449,1.2317,Standing Still
1790088982329,15513,0.9918,9.6371,1.2311,Standing Still
1790088982351,15535,0.9924,9.6108,1.1964,Standing Still
1790088982372,15556,1.0146,9.6030,1.2126,Standing Still
1790088982392,15576,1.0110,9.5988,1.2347,Standing Still
1790088982413,15597,1.0128,9.5964,1.2479,Standing Still
1790088982436,15620,1.0175,9.5916,1.2473,Standing Still
1790088982456,15640,0.9876,9.6114,1.2126,Standing Still
1790088982477,15661,0.9733,9.6383,1.2760,Standing Still
1790088982500,15684,0.9823,9.6305,1.2760,Standing Still
1790088982518,15702,1.0277,9.6203,1.2520,Standing Still
1790088982542,15726,0.9990,9.6108,1.2443,Standing Still
1790088982561,15745,0.9811,9.6766,1.1928,Standing Still
1790088982585,15769,1.0229,9.6275,1.2377,Standing Still
1790088982605,15789,0.9781,9.5438,1.3029,Standing Still
1790088982626,15810,0.8758,9.5474,1.2574,Standing Still
1790088982647,15831,0.9428,9.6634,1.2287,Standing Still
1790088982670,15854,1.0421,9.6449,1.3244,Standing Still
1790088982689,15873,1.0277,9.5731,1.3196,Standing Still
1790088982710,15894,0.9984,9.5839,1.2215,Standing Still
1790088982732,15916,1.0080,9.6191,1.2538,Standing Still
1790088982753,15937,1.0499,9.6700,1.2700,Standing Still
1790088982774,15958,1.0451,9.6688,1.2682,Standing Still
1790088982797,15981,0.9589,9.6347,1.2335,Standing Still
1790088982817,16001,0.9583,9.5827,1.2508,Standing Still
1790088982838,16022,1.0181,9.5581,1.2730,Standing Still
1790088982859,16043,0.9793,9.5725,1.2281,Standing Still
1790088982879,16063,0.9888,9.6257,1.2173,Standing Still
1790088982903,16087,1.0325,9.6574,1.2383,Standing Still
1790088982922,16106,1.0307,9.6419,1.2766,Standing Still
1790088982943,16127,0.9918,9.5904,1.2574,Standing Still
1790088982964,16148,0.9751,9.5797,1.2520,Standing Still
1790088982986,16170,0.9894,9.5845,1.2431,Standing Still
1790088983007,16191,1.0134,9.6066,1.2281,Standing Still
1790088983029,16213,1.0181,9.6239,1.2461,Standing Still
1790088983049,16233,0.9924,9.6467,1.2520,Standing Still
1790088983070,16254,0.9679,9.6180,1.2317,Standing Still
1790088983093,16277,0.9906,9.5934,1.2221,Standing Still
1790088983114,16298,0.9984,9.5934,1.2425,Standing Still
1790088983134,16318,1.0002,9.5922,1.2526,Standing Still
1790088983154,16338,0.9823,9.5952,1.2365,Standing Still
1790088983178,16362,0.9607,9.6162,1.2742,Standing Still
1790088983196,16380,0.9583,9.6078,1.2646,Standing Still
1790088983219,16403,0.9703,9.6018,1.2425,Standing Still
1790088983238,16422,0.9972,9.5964,1.2652,Standing Still
1790088983260,16444,0.9745,9.6287,1.3035,Standing Still
1790088983281,16465,0.9344,9.6832,1.2568,Standing Still
1790088983304,16488,1.0032,9.6497,1.2443,Standing Still
1790088983324,16508,0.9799,9.5617,1.3095,Standing Still
1790088983345,16529,0.8249,9.5510,1.3143,Standing Still
1790088983366,16550,0.8806,9.6287,1.3005,Standing Still
1790088983387,16571,0.9823,9.6269,1.3436,Standing Still
1790088983409,16593,0.9476,9.6018,1.3621,Standing Still
1790088983430,16614,0.8949,9.6126,1.2760,Standing Still
1790088983452,16636,0.9410,9.6431,1.2969,Standing Still
1790088983472,16656,0.9966,9.6778,1.3430,Standing Still
1790088983493,16677,0.9619,9.6586,1.3077,Standing Still
1790088983515,16699,0.8806,9.6353,1.2646,Standing Still
1790088983536,16720,0.8740,9.5886,1.2939,Standing Still
1790088983557,16741,0.9523,9.5856,1.3196,Standing Still
1790088983578,16762,0.9266,9.6018,1.3053,Standing Still
1790088983599,16783,0.9428,9.6395,1.2616,Standing Still
1790088983621,16805,0.9715,9.6431,1.2502,Standing Still
1790088983643,16827,0.9829,9.6287,1.2885,Standing Still
1790088983663,16847,0.9811,9.6078,1.2742,Standing Still
1790088983684,16868,0.9667,9.5988,1.2329,Standing Still
1790088983706,16890,0.9589,9.6018,1.2455,Standing Still
1790088983727,16911,0.9494,9.6191,1.2670,Standing Still
1790088983751,16935,0.9619,9.5952,1.2377,Standing Still
1790088983770,16954,0.9715,9.6114,1.1976,Standing Still
1790088983791,16975,0.9858,9.6048,1.2461,Standing Still
1790088983811,16995,0.9763,9.5916,1.2365,Standing Still
1790088983832,17016,0.9637,9.5970,1.2024,Standing Still
1790088983865,17049,0.9876,9.6269,1.2317,Standing Still
1790088983873,17057,0.9840,9.6180,1.2550,Standing Still
1790088983895,17079,0.9583,9.6401,1.2586,Standing Still
1790088983916,17100,0.9667,9.6479,1.2508,Standing Still
1790088983937,17121,0.9793,9.6604,1.2060,Standing Still
1790088983961,17145,1.0002,9.6604,1.2431,Standing Still
1790088983979,17163,0.9829,9.6449,1.3238,Standing Still
1790088984000,17184,0.9380,9.6132,1.2221,Standing Still
1790088984022,17206,0.9697,9.5922,1.0738,Standing Still
1790088984044,17228,0.9607,9.5743,1.1581,Standing Still
1790088984064,17248,0.8566,9.6251,1.3412,Standing Still
1790088984087,17271,0.8632,9.6826,1.2921,Standing Still
1790088984107,17291,0.8883,9.6060,1.2939,Standing Still
1790088984129,17313,0.8698,9.4965,1.2598,Standing Still
1790088984149,17333,0.9093,9.5569,1.1037,Standing Still
1790088984171,17355,0.9224,9.7005,1.2138,Standing Still
1790088984192,17376,0.9332,9.7292,1.3172,Standing Still
1790088984212,17396,0.9218,9.6353,1.2120,Standing Still
1790088984235,17419,0.8644,9.5456,1.1456,Standing Still
1790088984256,17440,0.8985,9.4911,1.1850,Standing Still
1790088984278,17462,0.9075,9.5151,1.2024,Standing Still
1790088984298,17482,0.8835,9.6251,1.2748,Standing Still
1790088984319,17503,0.8770,9.6538,1.2473,Standing Still
1790088984340,17524,0.8883,9.5204,1.1785,Standing Still
1790088984360,17544,0.9057,9.4804,1.1551,Standing Still
1790088984383,17567,0.9111,9.5892,1.1785,Standing Still
1790088984404,17588,0.9170,9.6670,1.2126,Standing Still
1790088984425,17609,0.9248,9.6544,1.2096,Standing Still
1790088984447,17631,0.9170,9.6335,1.2108,Standing Still
1790088984469,17653,0.8967,9.6156,1.2652,Standing Still
1790088984489,17673,0.9176,9.6305,1.2473,Standing Still
1790088984511,17695,0.9763,9.6718,1.2520,Standing Still
1790088984531,17715,0.9727,9.6909,1.2843,Standing Still
1790088984553,17737,0.9362,9.6700,1.2455,Standing Still
1790088984574,17758,0.8931,9.6156,1.2550,Standing Still
1790088984594,17778,0.9170,9.6144,1.2233,Standing Still
1790088984615,17799,0.9476,9.6700,1.2377,Standing Still
1790088984637,17821,0.9494,9.6670,1.2203,Standing Still
1790088984660,17844,0.9553,9.5934,1.2491,Standing Still
1790088984680,17864,0.9015,9.6078,1.2299,Standing Still
1790088984700,17884,0.8937,9.6634,1.1952,Standing Still
1790088984721,17905,0.8818,9.6126,1.2251,Standing Still
1790088984742,17926,0.8554,9.4917,1.2843,Standing Still
1790088984767,17951,0.8578,9.6347,1.2682,Standing Still
1790088984786,17970,0.8997,9.8166,1.3460,Standing Still
1790088984806,17990,0.9105,9.8345,1.3573,Standing Still
1790088984827,18011,0.9188,9.7137,1.1617,Standing Still
1790088984848,18032,0.9476,9.6700,1.1791,Standing Still
1790088984879,18063,0.9380,9.6987,1.2526,Standing Still
1790088984890,18074,0.9314,9.7789,1.1264,Standing Still
1790088984912,18096,0.9840,9.8375,0.9781,Standing Still
1790088984933,18117,0.9906,9.8142,1.2491,Standing Still
1790088984954,18138,0.9942,9.6640,1.2443,Standing Still
1790088984976,18160,0.9206,9.5587,1.1408,Standing Still
1790088984997,18181,0.8441,9.5169,1.0469,Standing Still
1790088985020,18204,0.8584,9.5845,1.0205,Standing Still
1790088985039,18223,0.9697,9.7310,0.8632,Standing Still
1790088985060,18244,1.1372,9.8357,0.7801,Standing Still
1790088985081,18265,1.3131,9.8698,0.8022,Standing Still
1790088985102,18286,1.3543,9.8596,0.7926,Standing Still
1790088985124,18308,1.1803,9.6802,0.7161,Standing Still
1790088985146,18330,0.9972,9.7645,0.5922,Standing Still
1790088985166,18350,1.0738,9.9733,0.4798,Standing Still
1790088985188,18372,1.4991,10.2622,0.2931,Standing Still
1790088985210,18394,1.8341,10.0959,0.0173,Standing Still
1790088985230,18414,1.8568,9.7208,-0.0365,Standing Still
1790088985253,18437,1.6116,9.0772,-0.0030,Standing Still
1790088985273,18457,1.2191,8.6752,0.0323,Standing Still
1790088985296,18480,0.9488,8.8534,0.0706,Standing Still
1790088985314,18498,0.8548,9.2830,0.0508,Standing Still
1790088985336,18520,0.7908,9.3099,-0.0736,Standing Still
1790088985358,18542,0.8309,9.4528,-0.1226,Standing Still
1790088985378,18562,0.8806,9.6317,-0.1944,Standing Still
1790088985402,18586,0.9727,9.6078,-0.1627,Standing Still
1790088985420,18604,1.1450,9.6796,-0.0323,Standing Still
1790088985443,18627,1.1007,9.7609,0.2572,Standing Still
1790088985462,18646,0.5773,9.5886,0.5085,Standing Still
1790088985485,18669,0.2477,9.5725,0.8124,Standing Still
1790088985505,18689,0.1675,9.7406,1.1743,Standing Still
1790088985527,18711,0.2040,9.7693,1.4919,Standing Still
1790088985550,18734,0.3368,9.5551,1.7121,Standing Still
1790088985568,18752,0.4672,9.2429,1.3208,Standing Still
1790088985590,18774,0.8471,9.3847,0.8788,Standing Still
1790088985612,18796,1.1420,9.5731,0.7753,Standing Still
1790088985633,18817,1.3418,9.5988,0.9362,Standing Still
1790088985654,18838,1.4824,9.4672,1.0116,Standing Still
1790088985675,18859,1.6510,9.4409,0.9571,Standing Still
1790088985696,18880,1.7246,9.6269,1.0373,Standing Still
1790088985717,18901,1.5182,9.6861,1.1821,Standing Still
1790088985738,18922,1.2700,9.6975,1.2598,Standing Still
1790088985759,18943,1.2138,9.7531,1.2556,Standing Still
1790088985781,18965,1.3436,9.6730,1.2586,Standing Still
1790088985807,18991,1.5697,9.7041,1.2921,Standing Still
1790088985823,19007,1.6128,9.6921,1.3627,Standing Still
1790088985845,19029,1.4967,9.5396,1.3717,Standing Still
1790088985867,19051,1.5553,9.4881,1.3819,Standing Still
1790088985896,19080,1.7001,9.5342,1.3962,Standing Still
1790088985906,19090,1.9113,9.2985,1.8939,Standing Still
1790088985928,19112,1.5996,9.8327,1.4626,Standing Still
1790088985950,19134,1.5332,9.0915,0.6718,Standing Still
1790088985971,19155,0.9846,9.2231,0.7400,Standing Still
1790088985994,19178,1.5984,9.6275,1.7880,Standing Still
1790088986013,19197,1.7785,9.5055,2.2935,Standing Still
1790088986035,19219,1.7007,9.6078,2.0195,Standing Still
1790088986055,19239,1.4883,9.8907,2.2026,Standing Still
1790088986077,19261,1.5039,9.7113,2.1500,Standing Still
1790088986100,19284,1.2586,9.4020,1.8646,Standing Still
1790088986121,19305,1.4824,9.2399,1.8090,Standing Still
1790088986140,19324,1.6941,9.0227,1.7689,Standing Still
1790088986162,19346,1.4818,9.0006,2.0566,Standing Still
1790088986186,19370,1.4979,9.1825,2.6800,Standing Still
1790088986204,19388,1.7258,9.5731,3.2506,Standing Still
1790088986226,19410,1.3484,9.5216,3.5815,Standing Still
1790088986247,19431,1.2239,9.0897,3.0999,Standing Still
1790088986268,19452,1.0289,9.5922,3.1645,Standing Still
1790088986289,19473,0.8536,8.2343,2.8822,Standing Still
1790088986310,19494,1.2742,8.8774,3.5527,Standing Still
1790088986331,19515,2.0405,9.2662,3.5785,Standing Still
1790088986352,19536,1.8604,9.4863,3.2477,Standing Still
1790088986374,19558,1.2281,9.4708,3.7723,Standing Still
